date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2020-03-03,738.4,40,12438.540865658162,11071.458698365253,12080.914538334257,11328.500237478265,20,82.24870212018868,27.244882577312502,27.244882577312502,20 days
2020-03-23,682.9090909090909,40,11084.14428579843,10193.98355052336,11153.402053073523,7412.694629243292,20,175.09818440474191,58.00127358407076,58.00127358407076,20 days
2020-04-12,85.18181818181819,40,9937.521007763982,972.641638841266,7288.935907021548,3929.8589885553506,20,123.75872222174439,40.99507673595283,40.99507673595283,20 days
2020-05-02,65.18181818181819,40,845.1424275022345,622.9517763014284,3749.7351573624674,627.0812534283062,20,180.12383119288324,59.66601908264257,59.66601908264257,20 days
2020-05-22,45.8,40,466.5420368211873,285.6503451422275,515.9704602533724,366.6493972425633,20,111.11079317493386,36.805450239196844,36.805450239196844,20 days
2020-06-11,24.11111111111111,40,236.22691643669683,191.34607028403704,292.73096588597895,217.47345327543852,20,73.91843135658434,24.485480386868563,24.485480386868563,20 days
2020-07-01,20.25,40,175.4239444000542,175.4239444000542,188.88226788146196,173.9219858305748,20,28.59118539397656,9.470830161754735,9.470830161754735,20 days
2020-07-21,16.833333333333332,40,154.99594280763634,154.99594280763634,152.96876939723015,152.9687693972296,20,20.953216433344664,6.940752943545419,6.940752943545419,20 days
2020-08-10,21.80952380952381,40,128.4864209840014,128.4864209840014,145.15335907135548,169.4354941928382,20,7.815410325874126,2.588854670445804,2.588854670445804,20 days
2020-08-30,30.681818181818183,40,151.97771342243027,224.8241187868801,189.7015449860786,281.24666969734136,20,-20.266050793240396,-6.713129325260882,-6.713129325260882,20 days
2020-09-19,48,40,288.64050055180564,490.4294693211457,318.1951980755202,479.44915028920923,20,-36.94852837817882,-12.239200025271733,-12.239200025271733,20 days
2020-10-09,68.16666666666667,40,513.9673802523262,723.0938627596049,546.14626665294,769.4982361647722,20,-66.69711636373074,-22.093419795485808,-22.093419795485808,20 days
2020-10-29,86.17391304347827,40,835.8309191546897,1094.9713764135688,830.1065028903045,1039.268683294544,20,-60.6082667255323,-20.076488352832577,-20.076488352832577,20 days
