date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2024-04-06,322,40,4746.943590385572,4559.457377606645,4709.7236694918265,3279.643680155552,20,37.371541778285064,12.379323214056928,12.379323214056928,20 days
2024-04-26,21.166666666666668,40,4565.946894813257,463.1931395833596,3256.0533914048283,1825.9734020685535,20,23.59028875072363,7.814283148677203,7.814283148677203,20 days
2024-05-16,43.666666666666664,40,455.2696890156552,455.2696890156552,1786.9894219112648,406.86928669650507,20,38.98398015728867,12.913443427101873,12.913443427101873,20 days
2024-06-05,21.166666666666668,40,339.75168190488165,302.14503149050046,359.5875165499701,347.05196641184284,20,47.281770146534996,15.662086361039718,15.662086361039718,20 days
2024-06-25,33.166666666666664,40,283.7411787293729,283.7411787293729,286.7624219525494,274.22687181442217,20,60.28954445929344,19.97091160214095,19.97091160214095,20 days
2024-07-15,24.666666666666668,40,236.79440522339317,236.79440522339317,245.51955891934367,245.5195589193435,20,28.707312895078502,9.509297396494754,9.509297396494754,20 days
2024-08-04,26.833333333333332,40,216.02309280526447,216.02309280526447,222.15273497025524,222.1527349702551,20,23.366823949088257,7.740260433135485,7.740260433135485,20 days
2024-08-24,28.166666666666668,40,213.6407068821077,213.6407068821077,222.32128805992832,283.9752237238649,20,-0.16855308967322458,-0.05583321095425564,-0.05583321095425564,20 days
2024-09-13,38.42857142857143,40,237.3000644924124,422.2618714842225,326.50002709055354,797.953339986546,20,-42.52480336668867,-14.086341115215623,-14.086341115215623,20 days
2024-10-03,60.57142857142857,40,528.5593098971401,1757.957441593308,857.2755634580272,1515.8483005208655,20,-59.322223471481266,-19.65048652492817,-19.65048652492817,20 days
2024-10-23,150,40,1805.9673159845288,2367.325588485066,1575.7473522422295,2682.698125176636,20,-59.899051721364,-19.841560882701827,-19.841560882701827,20 days
2024-11-12,188,40,2392.7154308450185,3922.811345451534,2695.587233400432,3392.738629102783,20,-12.889108223796029,-4.269517099132434,-4.269517099132434,20 days
2024-12-02,286,40,3888.078953371748,3888.078953371748,3439.061018338481,4032.864649076111,20,-46.32238923569821,-15.344291434325033,-15.344291434325033,20 days
2024-12-22,256,40,4036.388670798676,4287.70364840505,4098.556432706394,4208.263388863631,20,-65.69178363028277,-21.76040332753117,-21.76040332753117,20 days
2025-01-11,302,40,4371.201673948758,4449.007564814094,4243.195132700719,4352.902088857955,20,-34.931743837088106,-11.571140146035436,-11.571140146035436,20 days
2025-02-20,307,40,4321.995053354723,4321.995053354723,4350.977516902342,4347.087731335114,40,1.9245719556129188,0.3187572301483897,0.3187572301483897,20 days
2025-03-12,292,40,4359.735823403547,4270.260575836524,4310.998866399922,4311.467923107422,20,36.08886493519185,11.954436509782301,11.954436509782301,20 days
2025-04-01,301,40,4251.265722441496,4342.148140131019,4355.798371402049,4356.267428109549,20,-44.330448294626876,-14.684460997595153,-14.684460997595153,20 days
2025-04-21,307,40,4456.3935683611035,4456.3935683611035,4329.063334415146,3135.1376959763006,20,27.204093694403127,9.011356036271035,9.011356036271035,20 days
2025-05-11,55.666666666666664,40,4279.530712442837,606.8713794367786,3084.1327531429456,1803.4674132818363,20,51.00494283335502,16.89538731354885,16.89538731354885,20 days
2025-05-31,21.125,40,516.4739786248965,347.1372920476264,1696.878132508894,416.21279264778445,20,106.5892807729424,35.30769925603717,35.30769925603717,20 days
2025-06-20,16.22222222222222,40,294.62970645894796,294.62970645894796,347.5366575176102,291.0910953251868,20,68.67613513017426,22.74896976187022,22.74896976187022,20 days
2025-07-10,15.416666666666666,40,231.50628746898576,231.50628746898576,266.3905726632161,266.3905726632161,20,24.700522661970695,8.182048131777794,8.182048131777794,20 days
2025-07-30,20.125,40,273.0357240617143,273.0357240617143,228.2881878038238,228.2881878038238,20,38.102384859392316,12.621414984673704,12.621414984673704,20 days
2025-08-19,25,40,180.32255188077107,180.32255188077107,228.62693907283958,249.6765882206929,20,-0.33875126901577346,-0.11221135786147496,-0.11221135786147496,20 days
2025-09-08,38.142857142857146,40,232.52254127603308,295.67148871959307,246.37737635953036,312.916555296121,20,3.299211861162547,1.0928639290100937,1.0928639290100937,20 days
2025-09-28,46.77777777777778,40,326.2870359217867,462.75562528799855,365.64484831795545,896.6502415191025,20,-52.728293021834475,-17.46624706348267,-17.46624706348267,20 days
2025-10-18,60.44444444444444,40,538.1249677560463,1931.5236105497152,908.8578555609571,1693.0386071517694,20,-12.20761404185464,-4.043772151364349,-4.043772151364349,20 days
2025-11-07,161,40,1862.1615630050383,2684.8365856175938,1729.0303822801036,2889.63363032883,20,-35.99177512833421,-11.922275511260708,-11.922275511260708,20 days
2023-04-02,267,40,4601.901851055335,3856.6743272950716,4456.465043335775,3187.685054775167,30,44.52241170311663,9.832032584438256,9.832032584438256,30 days
2023-05-02,89.08333333333333,40,3764.5490149829507,1083.915925197333,3106.1808792286342,1765.0157981786376,30,81.50417554653268,17.998838766525967,17.998838766525967,30 days
2023-06-01,24.416666666666668,40,952.0917716476174,354.45714204350645,1653.0080689246097,560.2521624613673,30,112.00772925402794,24.735040210264504,24.735040210264504,30 days
2023-07-01,12.227272727272727,40,242.3834201432608,242.3834201432608,451.80062860026055,267.831209686417,30,108.45153386110678,23.949713727661084,23.949713727661084,30 days
2023-07-31,19.40909090909091,40,160.9266940099033,206.65306687248213,227.603124276309,300.7987514536846,30,40.22808541010804,8.88370219473219,8.88370219473219,30 days
2023-08-30,45.43478260869565,40,279.4992586757627,453.3597673453091,342.28286827665687,467.47170828732504,30,-41.48411682297228,-9.16107579840638,-9.16107579840638,30 days
